保利心语花园二期 1室1厅 60.51平米,2018.01,106.8,17650
智地哥谭 3室0厅 58.19平米,2018.01,126,21654
复地雍湖湾 1室1厅 57.12平米,2018.01,75,13131
建发天府鹭洲 2室1厅 70.99平米,2018.01,208,29300
时代晶座 2室2厅 88.71平米,2018.01,178,20066
华润凤凰城一期 3室2厅 139.57平米,2018.01,355,25436
复地雍湖湾 2室1厅 94.79平米,2018.01,285,30067
华润凤凰城一期 3室2厅 131平米,2018.01,470,35878
凯德世纪名邸 3室2厅 93.2平米,2018.01,235,25215
天府豪庭 2室1厅 79.67平米,2018.01,183,22970
世豪瑞丽 3室2厅 111.9平米,2018.01,250.9,22421
尚郡 2室2厅 72.16平米,2018.01,168,23282
保利心语花园二期 3室2厅 126.44平米,2018.01,317.5,25111
汇锦城 2室2厅 74.79平米,2018.01,185,24736
天府豪庭 4室2厅 126.06平米,2018.01,262,20784
保利心语花园四期 1室0厅 70.9平米,2018.01,127,17913
保利心语花园四期 1室0厅 70.55平米,2018.01,127,18002
世豪瑞丽 1室0厅 47.19平米,2018.01,54.6,11571
汇锦城 1室0厅 42.02平米,2018.01,59.5,14160
尚郡 1室1厅 58.5平米,2018.01,83.1,14204
时代晶座 2室2厅 65.87平米,2018.01,143,21710
万科金域名邸一期 3室2厅 110平米,2018.01,278,25273
保利百合花园 3室1厅 77.74平米,2018.01,260,33445
保利心语花园四期 2室2厅 70.55平米,2018.01,135,19136
天府豪庭 3室1厅 103.83平米,2018.01,248,23886
万科金域名邸一期 3室2厅 109.94平米,2018.01,285,25924
时代晶座 2室2厅 65.87平米,2018.01,139,21103
时代晶座 1室1厅 47.7平米,2018.01,68,14256
时代晶座 2室2厅 88.71平米,2018.01,187,21080
保利心语花园四期 1室1厅 68.96平米,2018.01,102,14792
华府西苑 2室2厅 88.44平米,2017.12,230,26007
中海兰庭 3室2厅 88.98平米,2017.12,257.5,28940
天府豪庭 3室2厅 103.83平米,2017.12,257,24752
时代晶座 3室2厅 88.91平米,2017.12,178,20021
都城雅颂居 2室2厅 90.76平米,2017.12,220,24240
建发天府鹭洲 2室1厅 66.7平米,2017.12,190,28486
世豪瑞丽 1室1厅 47.19平米,2017.12,55,11656
都城雅颂居 2室2厅 92.75平米,2017.12,235,25337
天悦府 2室2厅 89.58平米,2017.12,256,28578
中海兰庭 3室2厅 88.38平米,2017.12,255,28853
凯德世纪名邸 4室2厅 113.43平米,2017.12,295,26008
凯德世纪名邸 2室1厅 71.75平米,2017.12,173,24112
复地雍湖湾 3室2厅 124.75平米,2017.12,378,30301
天合凯旋南城 5室2厅 430.44平米,2017.12,1300,30202
保利百合花园 3室2厅 97.84平米,2017.12,308,31480
保利心语花园四期 2室2厅 79.96平米,2017.12,200,25013
华润凤凰城一期 2室2厅 89.02平米,2017.12,225,25276
天合凯旋南城 3室2厅 145.02平米,2017.12,320,22066
华润凤凰城一期 3室2厅 131.7平米,2017.12,292,22172
都城雅颂居 2室2厅 92.48平米,2017.12,225,24330
仁美大源印象 1室1厅 49.39平米,2017.12,73,14781
保利心语花园三期 3室2厅 124.3平米,2017.12,315,25342
建发天府鹭洲 5室2厅 143.27平米,2017.12,485,33853
华润凤凰城一期 3室2厅 132平米,2017.12,370,28031
汇锦城 2室1厅 65.1平米,2017.12,92,14133
中海兰庭 4室2厅 88.4平米,2017.12,268,30317
复城国际 1室0厅 51.17平米,2017.12,65,12703
复地雍湖湾 3室2厅 122.48平米,2017.12,350,28577
建发中央鹭洲 4室2厅 123.05平米,2017.12,305,24787
保利心语花园二期 3室2厅 107平米,2017.12,254,23739
逸都国际 2室2厅 88.07平米,2017.12,175,19871
复地雍湖湾 2室2厅 94.79平米,2017.12,265,27957
保利心语花园二期 5室2厅 134.31平米,2017.12,393,29261
都城雅颂居 2室2厅 92.07平米,2017.12,230,24981
华润凤凰城二期 4室2厅 157.71平米,2017.12,446,28280
华润凤凰城一期 2室2厅 104.47平米,2017.12,230,22016
汇锦城 1室0厅 43.01平米,2017.12,62,14416
天悦府 2室1厅 89.06平米,2017.12,230,25826
保利心语花园三期 2室2厅 125平米,2017.12,315,25200
天府豪庭 4室2厅 126.06平米,2017.12,248,19674
保利心语花园四期 1室0厅 70平米,2017.12,117,16715
华润凤凰城一期 3室2厅 124平米,2017.12,270,21775
峰度天下 2室2厅 86平米,2017.12,210,24419
复地雍湖湾 3室2厅 122.48平米,2017.12,340,27760
复地雍湖湾 3室2厅 129.98平米,2017.12,373,28697
建发中央鹭洲 4室2厅 122.61平米,2017.12,290,23653
华润凤凰城三期 3室2厅 183.5平米,2017.12,468,25505
保利心语花园二期 4室2厅 184.15平米,2017.12,420,22808
华润凤凰城一期 2室2厅 89.77平米,2017.12,235,26179
建发天府鹭洲 2室1厅 62.6平米,2017.12,196,31310
都城雅颂居 2室2厅 94.26平米,2017.12,225,23871
智地哥谭 1室1厅 58.5平米,2017.12,105,17949
智地哥谭 1室1厅 58.5平米,2017.12,110,18804
建发中央鹭洲 4室2厅 122.8平米,2017.12,310,25245
天府豪庭 2室2厅 79.6平米,2017.12,170,21357
世豪瑞丽 1室0厅 47.79平米,2017.12,50,10463
建发中央鹭洲 4室2厅 122.8平米,2017.12,286,23290
复地雍湖湾 3室2厅 110.23平米,2017.12,288,26128
华润凤凰城三期 3室2厅 85.68平米,2017.12,227,26494
保利心语花园四期 4室0厅 107平米,2017.12,192,17944
华润凤凰城三期 2室2厅 85.94平米,2017.11,220.8,25693
时代晶座 2室1厅 65.87平米,2017.11,135,20495
天悦府 2室2厅 87.67平米,2017.11,240,27376
都城雅颂居 2室1厅 94.57平米,2017.11,230,24321
复城国际 1室1厅 58.72平米,2017.11,81,13795
中海兰庭 5室2厅 150.89平米,2017.11,395,26179
保利百合花园 4室2厅 78.05平米,2017.11,300,38437
华府西苑 3室2厅 125.83平米,2017.11,288,22889
逸都国际 2室2厅 88.07平米,2017.11,173,19644
保利心语花园二期 3室2厅 116.52平米,2017.11,252.5,21671
都城雅颂居 2室2厅 90.77平米,2017.11,230,25339
天府豪庭 3室2厅 98.09平米,2017.11,222,22633
复地雍湖湾 3室2厅 123.84平米,2017.11,325,26244
智地哥谭 2室0厅 39.72平米,2017.11,72,18127
都城雅颂居 2室2厅 93平米,2017.11,222,23871
保利心语花园四期 3室0厅 70.94平米,2017.11,120,16916
都城雅颂居 2室2厅 90.77平米,2017.11,235,25890
双吉社区48号院 1室1厅 46.3平米,2017.11,56,12096
天府豪庭 2室2厅 68.71平米,2017.11,168,24451
天悦府 2室1厅 87.66平米,2017.11,240,27379
复城国际 1室1厅 57.95平米,2017.11,81,13978
华润凤凰城一期 3室2厅 129.84平米,2017.11,280,21566
新城国际广场 2室2厅 91.89平米,2017.11,218,23725
保利心语花园四期 1室0厅 68.96平米,2017.11,103,14937
华润凤凰城一期 3室2厅 136.52平米,2017.11,310,22708
万科金域名邸一期 3室1厅 110.01平米,2017.11,275,24998
都城雅颂居 2室2厅 93.91平米,2017.11,210,22362
中环岛 3室2厅 123.93平米,2017.11,340,27435
凯德世纪名邸 2室2厅 69.83平米,2017.11,170,24345
尚郡 1室1厅 45.24平米,2017.11,53.8,11893
都城雅颂居 2室2厅 92.93平米,2017.11,215,23136
峰度天下 2室1厅 77平米,2017.11,178,23117
新城国际广场 2室2厅 91.67平米,2017.11,235,25636
华润凤凰城二期 1室1厅 56.27平米,2017.11,133,23637
复城国际 1室0厅 51.17平米,2017.11,65,12703
保利心语花园四期 1室0厅 69.68平米,2017.11,127,18227
都城雅颂居 2室1厅 93.91平米,2017.11,220,23427
华润凤凰城三期 2室2厅 87.24平米,2017.11,209,23957
汇锦城 1室1厅 65.25平米,2017.11,90.6,13886
