海琪园 2室2厅 109.94平米,2018.01.25,1056,96053
中汇公寓 3室2厅 140.47平米,2018.01.25,1180,84004
开城新苑 3室2厅 144.33平米,2018.01.25,1155,80025
光启南路80号 2室0厅 47.39平米,2018.01.24,490,103398
丽园路574弄 2室1厅 46.85平米,2018.01.24,390,83245
海上梦苑 2室2厅 117.48平米,2018.01.23,1186,100954
公馆77 4室2厅 169.95平米,2018.01.22,1650,97088
蒙自路601弄 2室1厅 56.33平米,2018.01.22,365,64797
滨江名人苑 2室2厅 130.57平米,2018.01.22,1098,84093
公馆77 4室2厅 169.95平米,2018.01.22,1650,97088
永业公寓 2室2厅 106.37平米,2018.01.22,1270,119395
越纪公寓 2室1厅 85.87平米,2018.01.21,780,90835
天柱山路小区 1室1厅 36.15平米,2018.01.20,288,79669
惠德公寓 2室2厅 91.79平米,2018.01.20,715,77896
海潮公寓 2室2厅 83平米,2018.01.20,628,75663
百汇大厦 2室0厅 52.81平米,2018.01.20,465,88052
南园小区 1室1厅 46.11平米,2018.01.20,370,80243
祥康里 1室0厅 36.16平米,2018.01.19,382,105642
华盛大公馆 2室2厅 112.29平米,2018.01.19,1162,103483
黄浦众鑫城 4室2厅 159.07平米,2018.01.19,1400,88012
明日星城 2室2厅 97.11平米,2018.01.18,915,94224
华盛大公馆 4室2厅 188.98平米,2018.01.17,1720,91015
华盛大公馆 4室2厅 189.4平米,2018.01.17,1650,87118
大同花园北区 2室1厅 101.93平米,2018.01.16,968,94968
蒙西小区 2室1厅 48.37平米,2018.01.16,383,79182
中福大厦 1室1厅 49.43平米,2018.01.16,200,40462
露香园 3室2厅 222.04平米,2018.01.16,2150,96830
老西门新苑 2室2厅 118.69平米,2018.01.15,1130,95206
市民新村 2室1厅 45.27平米,2018.01.15,430,94986
裕和公寓 2室2厅 80.28平米,2018.01.14,810,100897
五岭小区 1室0厅 25.4平米,2018.01.14,225,88583
豫景公寓 2室2厅 102.83平米,2018.01.13,820,79744
上海滩新昌城 3室2厅 154.97平米,2018.01.13,1539,99310
北蒙三小区 1室1厅 42.42平米,2018.01.13,351.5,82862
思南路115弄 2室1厅 38.21平米,2018.01.12,355,92908
海悦花园 3室2厅 152.62平米,2018.01.12,1390,91076
老西门新苑 4室2厅 288.3平米,2018.01.12,2410,83594
华府天地睿园 3室2厅 158.34平米,2018.01.11,1735,109575
蒙西小区 2室1厅 49.11平米,2018.01.10,410,83487
汇龙新城 2室2厅 107.22平米,2018.01.10,1180,110055
蒙西小区 2室1厅 49.11平米,2018.01.10,410,83487
斜土新村 1室1厅 40平米,2018.01.09,310,77500
上海滩花园 2室2厅 109.01平米,2018.01.09,1050,96322
