西城晶华 1室0厅 77.29平米,2017/02,1045,135206
华远北街 1室1厅 57.2平米,2017/02,840,146854
教育街 2室1厅 64.9平米,2017/02,800,123267
宣武门西大街 2室0厅 50.26平米,2017/02,555,110426
教育街 2室1厅 54.5平米,2017/02,743,136331
宣武门西大街 3室1厅 69.1平米,2017/02,998,144429
新文化街 2室1厅 55.5平米,2017/02,750,135136
宣武门西大街 2室0厅 49.99平米,2017/02,540,108022
新文化街 2室1厅 73.7平米,2017/01,830,112619
石灯胡同6号院 3室1厅 69.1平米,2017/01,940,136035
宣武门西大街 2室1厅 60.87平米,2017/01,585,96107
宣武门西大街 2室1厅 43.19平米,2017/01,445,103034
宣武门西大街 1室1厅 37.46平米,2017/01,410,109451
石灯胡同6号院 3室1厅 69.1平米,2017/01,960,138930
太平桥大街 1室1厅 50.3平米,2017/01,620,123261
华远北街 2室1厅 71.7平米,2017/01,960,133892
新文化街 3室1厅 81.3平米,2017/01,910,111932
宣武门西大街 2室1厅 56.21平米,2017/01,575,102295
宣武门西大街 2室1厅 61.48平米,2017/01,566,92063
羊肉胡同120号院 2室1厅 61.3平米,2017/01,730,119087
宣武门西大街 2室1厅 58.62平米,2017/01,560,95531
二龙路 2室1厅 65.3平米,2017/01,955,146249
羊肉胡同120号院 1室1厅 40.6平米,2017/01,460,113301
太平桥大街 2室1厅 64.6平米,2017/01,759,117493
宣武门西大街 2室0厅 48.52平米,2017/01,450,92746
新文化街 1室1厅 51.4平米,2017/01,602,117121
西城晶华 2室2厅 116.41平米,2017/01,1600,137446
佟麟阁路62号院 1室1厅 47.5平米,2016/12,640,134737
宣武门西大街 2室1厅 59.82平米,2016/12,558,93280
太平桥大街 2室1厅 61.5平米,2016/12,720,117074
京畿道 2室1厅 71平米,2016/12,990,139437
京畿道 2室1厅 70.7平米,2016/12,975,137907
京畿道 2室1厅 58.1平米,2016/12,855,147161
宣武门西大街 1室1厅 60.14平米,2016/12,602,100100
新文化街 2室1厅 55.5平米,2016/12,652,117478
华远北街 3室0厅 69.4平米,2016/12,878,126513
新文化街 2室1厅 59.3平米,2016/12,750,126476
华远北街 2室1厅 71.7平米,2016/12,850,118550
宣武门西大街 2室0厅 47.92平米,2016/12,440,91820
西城晶华 3室2厅 154.16平米,2016/12,1930,125195
宣武门西大街 2室1厅 56.4平米,2016/12,800,141844
京畿道 3室1厅 78.6平米,2016/12,1160,147583
二龙路 2室1厅 60.9平米,2016/12,862,141544
中海凯旋 3室2厅 154.61平米,2016/12,2180,141000
宏汇园小区 2室1厅 67.18平米,2016/12,788,117297
宣武门西大街 3室1厅 89.1平米,2016/12,1230,138048
新文化街 1室1厅 42.3平米,2016/12,600,141844
太平桥大街 1室1厅 50.3平米,2016/12,550,109344
羊肉胡同120号院 1室1厅 43.6平米,2016/12,473,108487
北京尊府 2室2厅 127平米,2016/11,1725,135827
长安兴融中心 1室1厅 76.08平米,2016/11,800,105153
宣武门西大街 2室1厅 46.38平米,2016/11,498,107374
羊肉胡同120号院 1室0厅 41.1平米,2016/11,460,111923
宣武门西大街 2室1厅 50.79平米,2016/11,465,91554
宣武门西大街 3室1厅 84.5平米,2016/11,1106,130888
新文化街 3室1厅 84平米,2016/11,911,108453
羊肉胡同120号院 2室1厅 61.3平米,2016/11,645,105221
宣武门西大街 2室0厅 43.68平米,2016/11,408,93407
宣武门西大街 2室1厅 63.2平米,2016/11,590,93355
宣武门西大街 2室0厅 52平米,2016/11,450,86539
新文化街 3室1厅 103平米,2016/11,1495,145146
教育街 2室1厅 55.2平米,2016/10,690,125000
宣武门西大街 3室0厅 64.89平米,2016/10,639,98475
二龙路 2室1厅 60.9平米,2016/10,844,138588
中京几道 2室1厅 58.4平米,2016/10,835,142980
砖塔胡同86号院 3室1厅 99.5平米,2016/10,800,80403
丰汇园小区 2室2厅 118.8平米,2016/10,1680,141415
羊肉胡同120号院 1室1厅 40.8平米,2016/10,468,114706
新文化街 2室1厅 68平米,2016/10,792,116471
京畿道 3室1厅 113.4平米,2016/10,1448,127690
宣武门西大街 2室0厅 48.73平米,2016/10,467,95835
宣武门西大街 1室1厅 42.79平米,2016/10,395,92312
丰侨公寓 2室2厅 125.13平米,2016/10,1750,139855
宣武门西大街 2室1厅 63.2平米,2016/10,529,83703
丰汇园小区 3室3厅 156.8平米,2016/10,2200,140307
京畿道 2室1厅 58.7平米,2016/09,870,148212
丰侨公寓 1室0厅 67.66平米,2016/09,998,147503
羊肉胡同120号院 3室1厅 76.4平米,2016/09,809,105891
华远北街 2室1厅 71.7平米,2016/09,850,118550
羊肉胡同120号院 2室1厅 61平米,2016/09,642,105246
西城晶华 1室1厅 76.51平米,2016/09,1025,133970
二龙路 2室1厅 60.9平米,2016/09,835,137111
西城晶华 2室2厅 94.53平米,2016/09,1126,119116
宣武门西大街 2室0厅 50.85平米,2016/09,440,86530
新文化街 3室1厅 77.8平米,2016/09,1035,133034
京畿道 1室1厅 46平米,2016/09,680,147827
新文化街 3室1厅 84.3平米,2016/09,1260,149467
京畿道 3室1厅 102.9平米,2016/09,1300,126337
丰盛胡同 3室1厅 68.62平米,2016/09,930,135530
丰侨公寓 2室2厅 138.45平米,2016/09,1850,133623
丰汇园小区 2室2厅 101.9平米,2016/09,1500,147204
兵马司胡同6号院 3室0厅 85.6平米,2016/09,997,116472
二龙路 2室1厅 60.9平米,2016/09,798,131035
二龙路 2室1厅 60.9平米,2016/09,825,135468
京畿道 2室1厅 57.8平米,2016/09,850,147059
羊肉胡同120号院 1室1厅 43.6平米,2016/09,450,103212
二龙路 2室1厅 60.9平米,2016/09,825,135468
宣武门西大街 1室1厅 42.22平米,2016/09,418,99006
宣武门西大街 2室0厅 59平米,2016/09,523,88645
