莲花新三区 1室1厅 48.15平米,2017/12,73,15161
东恒国际 1室1厅 52.93平米,2017/12,52,9825
莲花逸都 2室1厅 83.86平米,2017/12,171,20392
外滩 2室2厅 80.41平米,2017/12,190,23629
国嘉新视界 2室1厅 58.36平米,2017/12,125,21419
粼江峰阁 2室2厅 108.91平米,2017/12,266,24424
天紫界 2室1厅 58.54平米,2017/12,143.6,24531
东城攻略 1室1厅 47.23平米,2017/12,75,15880
东城攻略 1室1厅 62.85平米,2017/11,90,14320
南府锦 3室2厅 117.04平米,2017/11,260,22215
天紫界 2室2厅 80.63平米,2017/11,180,22325
世纪朝阳 3室2厅 126平米,2017/11,273,21667
宏济新路201号 2室1厅 65.22平米,2017/11,93,14260
外滩 4室2厅 137.93平米,2017/11,300,21751
朝阳名宅 2室1厅 100.07平米,2017/11,178,17788
东方桂苑 2室1厅 61平米,2017/11,96,15738
东方新城一期 1室0厅 39.11平米,2017/11,29,7415
天紫界 2室1厅 68.63平米,2017/11,130,18943
莲花逸都 1室1厅 56.12平米,2017/11,112,19958
东恒国际 1室1厅 53平米,2017/11,53,10000
国嘉新视界 2室1厅 55.77平米,2017/11,110,19724
东城攻略 1室1厅 50.58平米,2017/11,78,15422
宏济新路4号 3室1厅 47.5平米,2017/11,71,14948
碧莲雅舍 2室1厅 67.85平米,2017/11,111,16360
莲花逸都 2室1厅 75.07平米,2017/11,146.5,19516
东城攻略 1室1厅 43.08平米,2017/11,63,14624
天紫界 1室1厅 67.19平米,2017/11,130,19349
外滩 2室2厅 78.19平米,2017/11,206,26347
摩根中心 2室1厅 88.15平米,2017/11,176.5,20023
世纪朝阳 2室1厅 91.14平米,2017/11,188,20628
东城攻略 1室1厅 60.3平米,2017/11,90,14926
莲花新二区 2室1厅 68.35平米,2017/11,110,16094
国嘉新视界 2室1厅 63.29平米,2017/11,133,21015
世纪朝阳 3室2厅 139.54平米,2017/11,310,22216
东方新城一期 1室0厅 37.63平米,2017/11,45,11959
天紫界 2室2厅 80.51平米,2017/11,152,18880
海椒市街7号院 2室2厅 65.2平米,2017/11,84,12884
世纪朝阳 3室2厅 126.65平米,2017/10,266,21003
国嘉新视界 3室1厅 61.62平米,2017/10,128.5,20854
国嘉新视界 2室1厅 58.55平米,2017/10,110,18788
国嘉新视界 2室1厅 61.74平米,2017/10,125,20247
富丽苑 2室1厅 66.35平米,2017/10,89,13414
宏济新路4号 3室2厅 57.31平米,2017/10,88,15356
东城攻略 1室1厅 45.95平米,2017/10,68,14799
莲花逸都 2室1厅 88.1平米,2017/10,180,20432
外滩 3室1厅 91.42平米,2017/10,223,24393
天紫界 2室1厅 68.55平米,2017/10,128,18673
外滩 2室1厅 81.86平米,2017/10,185,22600
莲花逸都 3室2厅 97.7平米,2017/10,196,20062
宏济新路95号 2室1厅 74.29平米,2017/10,89.5,12048
国嘉新视界 2室1厅 61.71平米,2017/10,120,19446
东城攻略 1室1厅 46.03平米,2017/10,68,14773
东方新城一期 2室1厅 68平米,2017/10,100,14706
国嘉新视界 1室1厅 46平米,2017/10,90,19566
东方桂苑 1室0厅 29.39平米,2017/10,42,14291
外滩 2室2厅 81.86平米,2017/10,186.5,22783
世纪朝阳 3室2厅 124平米,2017/10,252,20323
粼江峰阁 3室2厅 144.5平米,2017/10,330,22838
东恒国际 2室1厅 71平米,2017/10,66,9296
粼江峰阁 4室2厅 170.38平米,2017/10,380,22304
国嘉新视界 2室1厅 67.57平米,2017/10,129,19092
东城攻略 2室2厅 89.79平米,2017/10,132,14701
东方新城一期 1室0厅 31.55平米,2017/10,38.8,12298
天紫界 1室1厅 62.9平米,2017/10,115,18283
宏济新路201号 2室1厅 65.22平米,2017/10,87,13340
东方新城一期 2室1厅 67.62平米,2017/10,92,13606
外滩 3室2厅 90.22平米,2017/10,200,22169
宏济新路95号 2室1厅 60.51平米,2017/10,79,13056
国嘉新视界 1室1厅 54.82平米,2017/10,94,17148
外滩 2室1厅 80.41平米,2017/10,170,21142
粼江峰阁 2室2厅 101.94平米,2017/10,216,21189
南府锦 3室2厅 132平米,2017/10,232,17576
米市坝61号院 2室1厅 58.71平米,2017/10,80,13627
外滩 3室1厅 91.43平米,2017/10,210,22969
朝阳名宅 2室1厅 99.29平米,2017/10,158,15913
天紫界 2室1厅 68.2平米,2017/10,120,17596
东方桂苑 1室1厅 52平米,2017/10,76,14616
海椒市街7号院 2室1厅 62.24平米,2017/10,76,12211
南府锦 2室2厅 96.35平米,2017/10,189,19616
摩根中心 2室1厅 90.02平米,2017/10,152.5,16941
莲花逸都 3室1厅 86.21平米,2017/10,178,20648
莲花逸都 1室1厅 62.77平米,2017/09,118,18799
东城攻略 2室1厅 64.56平米,2017/09,80,12392
蜀光新城二期 2室2厅 89.89平米,2017/09,195,21694
摩根中心 1室1厅 59.44平米,2017/09,105,17665
粼江峰阁 3室2厅 138.86平米,2017/09,330,23765
国嘉新视界 2室2厅 61.69平米,2017/09,115,18642
摩根中心 1室1厅 59.44平米,2017/09,98,16488
粼江峰阁 3室2厅 138.86平米,2017/09,315,22685
富丽苑 3室1厅 91.61平米,2017/09,112,12226
国嘉新视界 2室1厅 55.61平米,2017/09,102,18343
东方桂苑 3室1厅 112.49平米,2017/09,180,16002
东城攻略 1室1厅 60.72平米,2017/09,72,11858
莲花逸都 2室1厅 89.87平米,2017/09,160,17804
海椒市街9号 2室1厅 89.59平米,2017/09,99,11051
天紫界 1室1厅 62.97平米,2017/09,117,18581
外滩 3室2厅 91平米,2017/09,200,21979
外滩 2室2厅 76.29平米,2017/09,157.5,20645
粼江峰阁 1室1厅 71.98平米,2017/09,139,19311
东城攻略 2室1厅 78.24平米,2017/09,115,14699
国嘉新视界 2室1厅 61.87平米,2017/09,108,17456
朝阳名宅 2室1厅 101.82平米,2017/09,160,15715
世纪朝阳 2室2厅 92.26平米,2017/09,196.6,21310
国嘉新视界 2室1厅 65.42平米,2017/09,110,16815
东方新城一期 2室1厅 73.8平米,2017/09,112,15177
东恒国际 3室1厅 89平米,2017/09,89,10000
国嘉新视界 2室1厅 64.07平米,2017/09,112,17481
东方新城一期 1室1厅 50平米,2017/09,70,14000
粼江峰阁 4室2厅 170.1平米,2017/09,365,21458
宏济新路95号 3室1厅 70.08平米,2017/09,88,12558
摩根中心 2室1厅 73.66平米,2017/09,123,16699
天紫界 2室1厅 80.64平米,2017/09,143.5,17796
东方新城一期 1室0厅 42.89平米,2017/09,46.5,10842
粼江峰阁 4室2厅 169.88平米,2017/09,348,20486
南府锦 3室2厅 117.61平米,2017/09,220,18706
外滩 2室2厅 81.75平米,2017/09,145.4,17786
东城攻略 2室1厅 64.64平米,2017/09,82,12686
东方桂苑 2室1厅 68.7平米,2017/09,96,13974
东城攻略 2室2厅 81.89平米,2017/09,106,12945
外滩 1室0厅 90.21平米,2017/09,186,20619
朝阳名宅 2室2厅 102平米,2017/09,156.8,15373
东城攻略 2室1厅 77.81平米,2017/09,97,12467
粼江峰阁 2室1厅 108.91平米,2017/09,205,18823
摩根中心 2室1厅 84.76平米,2017/09,141.8,16730
顺江路49号 2室1厅 63.1平米,2017/09,73,11569
东城攻略 1室1厅 45.95平米,2017/09,60,13058
东方桂苑 2室1厅 61.95平米,2017/09,81.8,13205
南府锦 3室2厅 116.73平米,2017/09,223,19104
晶蓝半岛一期 2室2厅 89.32平米,2017/09,216,24183
世纪朝阳 3室2厅 139.27平米,2017/09,245,17592
天紫界 1室1厅 62平米,2017/08,108,17420
摩根中心 2室1厅 98.61平米,2017/08,166,16834
世纪朝阳 3室2厅 124.69平米,2017/08,300,24060
莲花逸都 1室1厅 43.34平米,2017/08,77,17767
莲花逸都 1室1厅 62.3平米,2017/08,110,17657
世纪朝阳 3室2厅 124.22平米,2017/08,246,19804
南府锦 3室2厅 116.73平米,2017/08,210,17991
国嘉新视界 2室1厅 68.28平米,2017/08,108,15818
外滩 3室1厅 91平米,2017/08,191,20990
外滩 2室2厅 80.41平米,2017/08,164.5,20458
国嘉新视界 2室1厅 57.97平米,2017/08,86,14836
粼江峰阁 2室1厅 108平米,2017/08,212,19630
米市坝61号院 2室1厅 58.71平米,2017/08,68.8,11719
粼江峰阁 2室2厅 124.32平米,2017/08,225,18099
东城攻略 2室2厅 80.1平米,2017/08,103,12859
国嘉新视界 2室1厅 67.54平米,2017/08,107.7,15947
富丽苑 2室2厅 64.41平米,2017/08,72,11179
东城攻略 1室0厅 39.7平米,2017/08,46,11587
莲花新三区 3室1厅 78.03平米,2017/08,82,10509
摩根中心 2室2厅 90.47平米,2017/08,130,14370
国嘉新视界 2室1厅 64.04平米,2017/08,105,16397
宏济新路95号 3室1厅 96.1平米,2017/08,110,11447
晶蓝半岛二期 3室2厅 125.07平米,2017/08,279,22308
海椒市街9号 2室1厅 88.9平米,2017/08,88,9899
粼江峰阁 1室1厅 72.46平米,2017/08,139,19183
莲花逸都 2室2厅 77平米,2017/08,120,15585
粼江峰阁 3室2厅 146.84平米,2017/08,288,19614
莲花新四区 2室1厅 68平米,2017/08,86,12648
国嘉新视界 2室1厅 67.69平米,2017/08,99,14626
东城攻略 2室1厅 89.79平米,2017/08,100.9,11236
摩根中心 1室2厅 60.76平米,2017/08,95,15636
莲花新四区 2室1厅 67.83平米,2017/08,82,12090
海椒市街7号院 1室1厅 44.37平米,2017/08,42.5,9579
天紫界 1室2厅 63.06平米,2017/08,97,15383
外滩 3室1厅 90.22平米,2017/08,180,19952
海椒市街12号 1室1厅 48.12平米,2017/08,61,12677
莲花逸都 1室1厅 47.11平米,2017/08,76,16133
摩根中心 3室1厅 98.61平米,2017/08,156,15820
海椒市街12号 2室1厅 48.12平米,2017/07,62,12885
东方桂苑 1室1厅 48.64平米,2017/07,68,13981
世纪朝阳 3室2厅 139.54平米,2017/07,249,17845
莲花逸都 2室2厅 89.87平米,2017/07,147,16357
外滩 2室2厅 77平米,2017/07,156,20260
粼江峰阁 3室1厅 146.92平米,2017/07,320,21781
国嘉新视界 2室2厅 64.87平米,2017/07,105,16187
莲花逸都 1室1厅 62.45平米,2017/07,105,16814
东方桂苑 1室0厅 33.77平米,2017/07,42,12438
天紫界 2室1厅 57.99平米,2017/07,91.8,15831
粼江峰阁 3室2厅 147.49平米,2017/07,310,21019
新桂村西五街42号48号 4室2厅 109.4平米,2017/07,110,10055
国嘉新视界 2室1厅 61.67平米,2017/07,96,15567
南府锦 2室1厅 85.24平米,2017/07,128,15017
粼江峰阁 3室2厅 143平米,2017/07,270,18882
朝阳名宅 2室2厅 101.58平米,2017/07,153.6,15122
东方新城一期 1室0厅 40.24平米,2017/07,45.9,11407
世纪朝阳 2室2厅 91.48平米,2017/07,173.8,18999
外滩 3室1厅 91平米,2017/07,176,19341
新桂村西五街42号48号 2室2厅 69.37平米,2017/07,74,10668
外滩 3室2厅 94平米,2017/07,187.5,19939
国嘉新视界 2室1厅 65.42平米,2017/07,102.3,15638
东方桂苑 2室1厅 59.94平米,2017/07,83,13848
天紫界 2室1厅 57.99平米,2017/07,92,15865
莲花逸都 2室1厅 89.5平米,2017/07,130,14526
国嘉新视界 2室1厅 55.77平米,2017/07,79.8,14309
天紫界 1室0厅 59.98平米,2017/07,89.5,14922
外滩 3室1厅 93.71平米,2017/07,185,19742
外滩 3室2厅 94.93平米,2017/07,185.8,19573
国嘉新视界 2室1厅 67.77平米,2017/07,93,13723
外滩 2室1厅 76.29平米,2017/07,140,18352
蜀光新城一期 2室1厅 85.96平米,2017/07,121,14077
天紫界 1室0厅 62.09平米,2017/07,90,14496
摩根中心 2室1厅 73.87平米,2017/07,118,15975
外滩 2室2厅 75.62平米,2017/07,160,21159
天紫界 1室1厅 63.08平米,2017/07,96,15219
摩根中心 1室1厅 60.76平米,2017/07,89.8,14780
摩根中心 2室1厅 73.66平米,2017/07,118,16020
国嘉新视界 2室1厅 61.69平米,2017/07,96,15562
朝阳名宅 2室2厅 102平米,2017/07,156,15295
外滩 3室2厅 93.81平米,2017/07,190,20254
海椒市街7号院 2室2厅 71.78平米,2017/07,78,10867
摩根中心 1室1厅 60.76平米,2017/07,91,14977
